flow_no,inter_pkt_arrival,duration,connection_status,land,no_of_wrong_frags,no_of_urgent,src_port,dst_port,src_ip,dst_ip,src_mac,dst_mac,src_bytes,dst_bytes,minfpktl,meanfpktl,maxfpktl,stdfpktl,minbpktl,meanbpktl,maxbpktl,stdbpktl,minfiat,meanfiat,maxfiat,stdfiat,minbiat,meanbiat,maxbiat,stdbiat,protocol,fpackets,bpackets
880,7.932521333333333,71.392692000,0,0,9,0,50484,24874,192.168.20.106,90.137.137.175,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,3922619401,1725802415,54,56.5,74,156464.0,58,58.0,58,0.0,0.0,8.8795055,35.843413,63.254228050392,0.356648,0.356648,0.356648,0.0,eth:ethertype:ip:tcp,8,1
881,0.7802941428571428,5.462059000,0,0,7,0,58316,49160,192.168.20.106,45.121.88.34,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,758986941,3486021547,66,85.0,134,65836.0,66,68.66666666666667,74,18874.666666666664,0.0,1.1046305,4.182467,3.7614964820394956,0.262003,0.3478456666666667,0.463669,0.7008666402305079,eth:ethertype:ip:tcp,4,3
882,1.0093643333333333,3.028093000,0,0,3,0,59396,40265,192.168.20.106,213.202.139.137,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,0,3330681942,74,74.0,74,21904.0,999999,0,0,0,0.0,1.0093643333333333,2.026751,2.1817235261457855,9999,0,0,0,eth:ethertype:ip:tcp,3,0
883,8.624698333333335,77.622285000,0,0,9,0,53156,27303,192.168.20.106,197.210.65.233,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,2808477628,2173796704,54,56.5,74,156464.0,58,58.0,58,0.0,0.0,9.6530485,39.253291,68.76774333848404,0.397897,0.397897,0.397897,0.0,eth:ethertype:ip:tcp,8,1
884,0.9143167142857144,6.400217000,0,0,7,0,41156,31474,192.168.20.106,114.79.55.63,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,2237227453,955383571,54,91.33333333333333,122,209529.3333333333,58,58.0,58,0.0,0.0,0.9644081666666667,2.391277,4.919691049722279,0.613768,0.613768,0.613768,0.0,eth:ethertype:ip:tcp,6,1
885,1.0666140000000002,3.199842000,0,0,3,0,59944,6881,192.168.20.106,83.86.12.106,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,0,76749727,74,74.0,74,21904.0,999999,0,0,0,0.0,1.0666140000000002,2.186691,2.312796381241116,9999,0,0,0,eth:ethertype:ip:tcp,3,0
886,0.5337070882352941,18.146041000,0,0,34,0,44200,443,192.168.20.106,173.194.76.154,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,739409596,2025227507,66,157.61111111111111,659,7211367.611111113,66,221.5,646,11078018.875,0.0,0.8939798333333334,16.077649,15.63746098493731,5e-06,0.12840025,0.466243,1.933466870609825,eth:ethertype:ip:tcp,18,16
887,3.2047318571428574,22.433123000,0,0,7,0,42726,8166,192.168.20.106,197.210.47.39,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,1808727931,1253363477,54,57.333333333333336,74,82233.33333333333,58,58.0,58,0.0,0.0,3.6599435000000002,11.520021,18.737893361068707,0.473462,0.473462,0.473462,0.0,eth:ethertype:ip:tcp,6,1
888,375401758.1160763,1126205274.348229000,0,0,2,0,36192,6881,192.168.20.106,182.187.109.1,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,74,74.0,74,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.026809,0.026809,0.026809,0.0,eth:ethertype:ip:tcp,1,1
889,3.181564714285714,22.270953000,0,0,7,0,38992,8758,192.168.20.106,197.210.64.225,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,2267241458,3872058434,54,57.333333333333336,74,82233.33333333333,58,58.0,58,0.0,0.0,3.6324139999999994,11.52001,18.60690649177761,0.476469,0.476469,0.476469,0.0,eth:ethertype:ip:tcp,6,1
890,1.014432,3.043296000,0,0,3,0,56180,51413,192.168.20.106,216.241.152.26,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,0,240359224,74,74.0,74,21904.0,999999,0,0,0,0.0,1.014432,2.026915,2.191123402732184,9999,0,0,0,eth:ethertype:ip:tcp,3,0
891,1.017587,3.052761000,0,0,3,0,54404,63796,192.168.20.106,219.91.186.31,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,0,3187168816,74,74.0,74,21904.0,999999,0,0,0,0.0,1.017587,2.023341,2.1964337809125953,9999,0,0,0,eth:ethertype:ip:tcp,3,0
892,0.7526529333333333,11.289794000,0,0,15,0,39042,443,192.168.20.106,185.29.133.208,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,773432505,3134592618,54,124.0,571,1009868.2222222222,54,587.0,1514,9049323.333333334,0.0,1.0649118888888889,9.582371,9.035860669227892,0.002502,0.2842645,0.526877,1.436098906924531,eth:ethertype:ip:tcp,9,6
893,1.0516940000000001,3.155082000,0,0,3,0,33152,60276,192.168.20.106,154.160.1.78,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,0,2567551926,74,74.0,74,21904.0,999999,0,0,0,0.0,1.0516940000000001,2.133426,2.27668105704598,9999,0,0,0,eth:ethertype:ip:tcp,3,0
894,1.041791,3.125373000,0,0,3,0,48490,62652,192.168.20.106,185.104.184.213,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,0,3956879487,74,74.0,74,21904.0,999999,0,0,0,0.0,1.041791,2.106814,2.254187514841804,9999,0,0,0,eth:ethertype:ip:tcp,3,0
895,140775659.91821188,1126205279.345695000,0,0,7,0,33228,42841,192.168.20.106,45.121.91.213,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,66,85.0,134,65836.0,66,68.66666666666667,74,18874.666666666664,0.0,1.17654075,4.510673,4.02120340484708,0.249891,0.27879633333333337,0.294289,0.557967796682449,eth:ethertype:ip:tcp,4,3
896,112620528.85669032,1126205288.566903000,0,0,9,0,7638,40982,211.26.203.200,192.168.20.106,00:60:64:ef:aa:ae,0c:8b:fd:18:40:2f,,,66,70.0,78,78425.6,66,100.0,134,91156.0,0.0,0.23098860000000002,0.520656,0.944835860560341,5.6e-05,0.34686100000000003,1.218693,1.1579084092766148,eth:ethertype:ip:tcp,5,4
897,0.034950476190476185,0.733960000,0,0,21,0,41336,443,192.168.20.106,216.58.208.234,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,0,788321477,54,107.18181818181819,583,1171481.636363636,66,883.5,1484,63677696.900000006,0.0,0.0027541818181818184,0.029232,0.028787319642193474,0.001178,0.0703664,0.402267,0.6445006920461761,eth:ethertype:ip:tcp,11,10
898,0.3447461428571429,7.239669000,0,0,21,0,37330,443,192.168.20.106,52.202.106.206,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,2989675857,2672973987,66,170.16666666666666,665,3546411.8333333335,66,832.0,4162,45906415.777777776,0.0,0.003739083333333334,0.033993,0.04220189359594346,-3.5e-05,0.7994222222222223,5.051297,6.574626734697517,eth:ethertype:ip:tcp,12,9
899,140775659.9180726,1126205279.344581000,0,0,7,0,41168,43587,192.168.20.106,103.247.51.110,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,66,85.0,134,65836.0,66,68.66666666666667,74,18874.666666666664,0.0,1.2052880000000001,4.820972,4.175188147135229,0.199229,0.218467,0.229543,0.43714732746600055,eth:ethertype:ip:tcp,4,3
900,1.0747203333333333,3.224161000,0,0,3,0,34364,6881,192.168.20.106,185.192.70.141,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,0,2833307357,74,74.0,74,21904.0,999999,0,0,0,0.0,1.0747203333333333,2.213319,2.3320803801645997,9999,0,0,0,eth:ethertype:ip:tcp,3,0
901,1.029802,3.089406000,0,0,3,0,43466,13362,192.168.20.106,207.47.227.154,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,0,4155997282,74,74.0,74,21904.0,999999,0,0,0,0.0,1.029802,2.080077,2.2278461039762156,9999,0,0,0,eth:ethertype:ip:tcp,3,0
902,0.09617270093457943,10.290479000,0,0,107,0,53596,41876,192.168.20.106,85.225.124.15,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,1716348186,2689695330,54,78.4047619047619,600,10341014.357142854,54,1326.4307692307693,4410,7207296845.107685,0.0,0.098801,1.168748,4.057683160044799,3.9e-05,0.09447441538461536,0.546337,6.04859229615414,eth:ethertype:ip:tcp,42,65
903,1.0416366666666665,3.124910000,0,0,3,0,41312,6881,192.168.20.106,194.230.155.106,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,0,2481387625,74,74.0,74,21904.0,999999,0,0,0,0.0,1.0416366666666665,2.110127,2.2544388068370065,9999,0,0,0,eth:ethertype:ip:tcp,3,0
904,3.4334892941176465,58.369318000,0,0,17,0,36566,5632,192.168.20.106,197.253.66.25,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,1548395949,3544950174,54,55.666666666666664,74,374982.6666666666,58,61.2,74,59968.0,0.0,4.7075544166666665,28.604157,52.4486022744276,0.286009,0.37573300000000004,0.519473,1.5051732477590747,eth:ethertype:ip:tcp,12,5
905,0.2490165,0.498033000,0,0,2,0,43120,1087,192.168.20.106,102.130.81.120,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,2859894134,0,74,74.0,74,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.498033,0.498033,0.498033,0.0,eth:ethertype:ip:tcp,1,1
906,0.021763077962577943,20.936081000,0,0,962,0,34336,443,192.168.20.106,104.16.55.15,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,78560025,430494972,54,425.4843049327354,1454,35850155808.928116,54,975.6705426356589,5862,252477033863.63553,0.0,0.009098872197309415,1.550762,4.050123793610536,-9.7e-05,0.03270927131782946,0.628531,16.84549279808919,eth:ethertype:ip:tcp,446,516
907,5.617530125,44.940241000,0,0,8,0,59464,31378,192.168.20.106,197.210.64.5,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,1624667047,3221633204,54,56.857142857142854,74,116427.42857142857,58,58.0,58,0.0,0.0,6.354018857142857,23.039999,38.902906778974156,0.462109,0.462109,0.462109,0.0,eth:ethertype:ip:tcp,7,1
908,0.11423080160857912,42.608089000,0,0,373,0,47596,51413,192.168.20.106,5.150.248.220,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,3585062552,1879881475,66,78.99324324324324,598,134840784.0337837,66,1164.5377777777778,3066,68046508657.54652,0.0,0.09468099324324326,1.637614,13.920672819524295,-1.1e-05,0.12709023111111115,0.92463,28.46907310797614,eth:ethertype:ip:tcp,148,225
909,0.274614,0.549228000,0,0,2,0,51788,10946,192.168.20.106,49.144.203.97,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,1608742496,0,74,74.0,74,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.549228,0.549228,0.549228,0.0,eth:ethertype:ip:tcp,1,1
910,1.0742753333333332,3.222826000,0,0,3,0,37334,28720,192.168.20.106,188.2.238.93,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,0,1908712371,74,74.0,74,21904.0,999999,0,0,0,0.0,1.0742753333333332,2.213481,2.331300273285418,9999,0,0,0,eth:ethertype:ip:tcp,3,0
911,0.3273815,0.654763000,0,0,2,0,44436,51080,192.168.20.106,37.224.18.146,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,2165942692,0,74,74.0,74,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.654763,0.654763,0.654763,0.0,eth:ethertype:ip:tcp,1,1
912,1.3067018000000001,13.067018000,0,0,10,0,60122,1,192.168.20.106,197.253.66.24,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,144962989,3537615347,54,56.857142857142854,74,116427.42857142857,58,63.333333333333336,74,16101.333333333332,0.0,1.6293458571428572,6.613333,10.054893646506589,0.478072,0.5538656666666667,0.638277,1.1096771809593997,eth:ethertype:ip:tcp,7,3
913,1.0424836666666666,3.127451000,0,0,3,0,40574,15261,192.168.20.106,188.4.23.99,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,0,3968250500,74,74.0,74,21904.0,999999,0,0,0,0.0,1.0424836666666666,2.1067,2.2554428427991695,9999,0,0,0,eth:ethertype:ip:tcp,3,0
914,1.060935,3.182805000,0,0,3,0,55258,61045,192.168.20.106,80.60.107.90,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,0,3579242476,74,74.0,74,21904.0,999999,0,0,0,0.0,1.060935,2.160023,2.297972298069032,9999,0,0,0,eth:ethertype:ip:tcp,3,0
915,0.07687795454545455,1.691315000,0,0,22,0,47646,443,192.168.20.106,151.101.121.2,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,3463108312,451968611,66,167.30769230769232,636,4067257.384615384,66,533.8888888888889,1494,18611036.444444444,0.0,0.0006053846153846153,0.005438,0.007400459091788208,0.000957,0.1870494444444445,0.481623,1.5105644063887,eth:ethertype:ip:tcp,13,9
916,0.7581312857142857,5.306919000,0,0,7,0,56844,48730,192.168.20.106,43.252.14.158,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,967220707,2202078559,66,85.0,134,65836.0,66,68.66666666666667,74,18874.666666666664,0.0,1.06958825,4.184306,3.678514029634895,0.315752,0.34285533333333335,0.361895,0.6859930702871567,eth:ethertype:ip:tcp,4,3
917,1.05681,3.170430000,0,0,3,0,34288,62349,192.168.20.106,156.155.231.250,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,0,2930211279,74,74.0,74,21904.0,999999,0,0,0,0.0,1.05681,2.160066,2.2904400539162775,9999,0,0,0,eth:ethertype:ip:tcp,3,0
918,0.191835,0.383670000,0,0,2,0,53438,38583,192.168.20.106,194.19.115.2,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,1143994603,0,74,74.0,74,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.38367,0.38367,0.38367,0.0,eth:ethertype:ip:tcp,1,1
919,1.0139336666666667,3.041801000,0,0,3,0,46590,40448,192.168.20.106,169.255.184.166,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,0,3799415761,74,74.0,74,21904.0,999999,0,0,0,0.0,1.0139336666666667,2.026771,2.1901780681748235,9999,0,0,0,eth:ethertype:ip:tcp,3,0
920,4.626006555555556,41.634059000,0,0,9,0,39752,23212,192.168.20.106,197.210.47.21,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,1262704220,725536535,54,59.714285714285715,74,128450.28571428571,58,58.0,58,3364.0,0.0,5.694494857142857,24.960015,35.29362951025528,0.3373,0.8862975,1.435295,1.0425552807945004,eth:ethertype:ip:tcp,7,2
921,0.614956238095238,12.914081000,0,0,21,0,34330,443,192.168.20.106,52.30.130.103,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,0,1772676600,54,121.25,583,1799498.9166666667,66,814.6666666666666,2722,43297543.777777776,0.0,0.9099778333333334,10.917186,10.454627603979102,-9e-06,0.22159411111111113,0.531592,1.7899145519396542,eth:ethertype:ip:tcp,12,9
922,0.04782257142857142,1.004274000,0,0,21,0,41350,443,192.168.20.106,216.58.208.234,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,0,670001606,54,107.18181818181819,583,1171481.636363636,66,883.4,1484,63663334.8,0.0,0.0007070000000000001,0.007349,0.007375931669965497,0.001696,0.0996497,0.486504,0.9118819305914005,eth:ethertype:ip:tcp,11,10
923,1.070152,3.210456000,0,0,3,0,47266,29706,192.168.20.106,178.223.59.201,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,0,1979757500,74,74.0,74,21904.0,999999,0,0,0,0.0,1.070152,2.186653,2.3192420926640382,9999,0,0,0,eth:ethertype:ip:tcp,3,0
924,1.0327136666666668,3.098141000,0,0,3,0,35454,58712,192.168.20.106,93.138.150.69,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,0,3239770240,74,74.0,74,21904.0,999999,0,0,0,0.0,1.0327136666666668,2.080039,2.2332018553193977,9999,0,0,0,eth:ethertype:ip:tcp,3,0
925,5.24341675,41.947334000,0,0,8,0,60970,14082,192.168.20.106,41.73.107.74,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,1873263979,1250943141,54,56.857142857142854,74,116427.42857142857,58,58.0,58,0.0,0.0,5.931676571428572,21.760061,36.33214290390676,0.425598,0.425598,0.425598,0.0,eth:ethertype:ip:tcp,7,1
926,1.2460730666666666,18.691096000,0,0,15,0,55014,443,192.168.20.106,172.217.19.3,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,1828978117,114098020,66,139.22222222222223,653,1273887.111111111,66,200.66666666666666,646,1052121.3333333333,0.0,1.9618998888888888,17.653183,16.646811163693062,0.000575,0.17233283333333335,0.336686,0.8706652111723733,eth:ethertype:ip:tcp,9,6
927,3.1697352499999996,25.357882000,0,0,8,0,40040,28178,192.168.20.106,41.73.105.239,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,1398760385,1909043175,54,56.857142857142854,74,116427.42857142857,58,58.0,58,0.0,0.0,3.5849937142857136,12.799907,21.9343569769487,0.262926,0.262926,0.262926,0.0,eth:ethertype:ip:tcp,7,1
928,0.3063874017094019,35.847326000,0,0,117,0,49350,443,192.168.20.106,216.58.208.238,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,3405270296,3755481547,66,232.6,1434,188460323.2,66,169.05263157894737,764,89649601.61403507,0.0,0.5208420666666665,10.782046,30.78777476244073,4e-06,0.08064564912280704,0.406381,4.517577354750493,eth:ethertype:ip:tcp,60,57
929,1.0245896666666667,3.073769000,0,0,3,0,38170,45089,192.168.20.106,142.167.207.137,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,0,3553525234,74,74.0,74,21904.0,999999,0,0,0,0.0,1.0245896666666667,2.056544,2.214510915900093,9999,0,0,0,eth:ethertype:ip:tcp,3,0
930,1.021914,3.065742000,0,0,3,0,59102,16414,192.168.20.106,41.215.151.145,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,0,2941910251,74,74.0,74,21904.0,999999,0,0,0,0.0,1.021914,2.05334,2.209067448477449,9999,0,0,0,eth:ethertype:ip:tcp,3,0
931,0.4586989166666667,11.008774000,0,0,24,0,46286,443,192.168.20.106,13.35.183.60,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,3885600964,1335024900,66,116.07692307692308,583,1959513.8461538462,66,613.8181818181819,1506,38134306.36363636,0.0,0.7350036923076924,9.552661,9.180002094579466,1.1e-05,0.13215690909090907,0.474965,1.335806599579717,eth:ethertype:ip:tcp,13,11
932,4.3648811,43.648811000,0,0,10,0,59876,43913,192.168.20.106,89.8.51.118,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,2277828938,3166051710,54,101.55555555555556,122,660931.5555555555,58,58.0,58,0.0,0.0,4.800147444444445,22.613556,39.05524890641369,0.447484,0.447484,0.447484,0.0,eth:ethertype:ip:tcp,9,1
933,3.2035475294117646,54.460308000,0,0,17,0,54404,9444,192.168.20.106,197.253.66.127,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,1242297773,3793534906,54,55.666666666666664,74,374982.6666666666,58,61.2,74,59968.0,0.0,4.371697333333333,26.66177,48.704948911704285,0.277942,0.399988,0.524826,1.6023215724258348,eth:ethertype:ip:tcp,12,5
934,12.906664000000001,77.439984000,0,0,6,0,40006,19303,192.168.20.106,197.210.47.173,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,2158666752,2734317289,54,58.0,74,53888.0,58,58.0,58,0.0,0.0,15.407037200000001,49.489935,64.58254378571304,0.404798,0.404798,0.404798,0.0,eth:ethertype:ip:tcp,5,1
935,1.0484193333333334,3.145258000,0,0,3,0,37952,29642,192.168.20.106,31.10.148.107,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,0,240841071,74,74.0,74,21904.0,999999,0,0,0,0.0,1.0484193333333334,2.133351,2.27066731398606,9999,0,0,0,eth:ethertype:ip:tcp,3,0
936,0.690336125,5.522689000,0,0,8,0,57138,53935,192.168.20.106,65.49.126.172,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,3967208769,2780667011,66,81.2,134,106201.6,66,68.66666666666667,74,18874.666666666664,0.0,0.8575405999999999,4.15685,3.8065655745643467,0.344099,0.411662,0.525822,0.8273160967663246,eth:ethertype:ip:tcp,5,3
937,0.06841241666666666,0.820949000,0,0,12,0,51006,443,192.168.20.106,34.196.237.80,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,2503083165,91925000,66,159.0,583,941928.2857142856,66,681.8,1658,7973672.8,0.0,0.00022600000000000002,0.000949,0.001396421958332898,0.002243,0.16387340000000003,0.29243,0.6680880819787165,eth:ethertype:ip:tcp,7,5
938,3.6182800000000004,61.510760000,0,0,17,0,37680,1,192.168.20.106,197.253.66.58,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,1487734189,2958355745,54,55.666666666666664,74,374982.6666666666,58,61.2,74,59968.0,0.0,4.953409583333333,30.209895,55.1903692984912,0.308023,0.413969,0.509563,1.6578445053636361,eth:ethertype:ip:tcp,12,5
939,1.0570599999999999,3.171180000,0,0,3,0,36004,6881,192.168.20.106,147.10.249.83,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,0,1155678193,74,74.0,74,21904.0,999999,0,0,0,0.0,1.0570599999999999,2.160007,2.290886558254831,9999,0,0,0,eth:ethertype:ip:tcp,3,0
940,0.9054946923076924,11.771431000,0,0,13,0,42742,443,192.168.20.106,216.58.207.3,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,3064585086,139410648,66,160.14285714285714,653,964202.0,66,102.66666666666667,278,269668.0,0.0,0.08718442857142858,0.567003,0.5587692181837813,1.7e-05,1.8601900000000002,9.675437,9.937118933644216,eth:ethertype:ip:tcp,7,6
941,1.0723063333333334,3.216919000,0,0,3,0,34808,15703,192.168.20.106,109.81.210.152,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,0,3806546245,74,74.0,74,21904.0,999999,0,0,0,0.0,1.0723063333333334,2.213328,2.327701554712001,9999,0,0,0,eth:ethertype:ip:tcp,3,0
942,1.016419,3.049257000,0,0,3,0,56528,51195,192.168.20.106,91.140.91.54,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,0,3668739515,74,74.0,74,21904.0,999999,0,0,0,0.0,1.016419,2.026722,2.1947777521166008,9999,0,0,0,eth:ethertype:ip:tcp,3,0
943,0.305198125,2.441585000,0,0,8,0,53224,23125,192.168.20.106,181.53.42.159,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,3667631953,169523779,54,71.6,122,82720.0,54,58.0,66,13488.0,0.0,0.0325716,0.123921,0.138844726230419,0.694637,0.7595756666666666,0.875622,1.5213763610851414,eth:ethertype:ip:tcp,5,3
944,4.68291988888889,42.146279000,0,0,9,0,46210,4280,192.168.20.106,197.210.64.185,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,1397017251,4043647528,54,59.714285714285715,74,128450.28571428571,58,58.0,58,3364.0,0.0,5.772864,25.173379,35.760473284506276,0.664855,0.8681155,1.071376,0.8915937147605405,eth:ethertype:ip:tcp,7,2
945,0.1766815,0.353363000,0,0,2,0,41000,58485,192.168.20.106,105.212.8.144,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,503741187,0,74,74.0,74,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.353363,0.353363,0.353363,0.0,eth:ethertype:ip:tcp,1,1
946,1.0147223333333333,3.044167000,0,0,3,0,34624,17580,192.168.20.106,203.177.179.183,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,0,716303380,74,74.0,74,21904.0,999999,0,0,0,0.0,1.0147223333333333,2.026594,2.1916120988178234,9999,0,0,0,eth:ethertype:ip:tcp,3,0
947,1.0612089999999998,3.183627000,0,0,3,0,53368,22320,192.168.20.106,73.201.88.74,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,0,3834511845,74,74.0,74,21904.0,999999,0,0,0,0.0,1.0612089999999998,2.159979,2.29846654558164,9999,0,0,0,eth:ethertype:ip:tcp,3,0
948,0.42166388888888895,7.589950000,0,0,18,0,37338,443,192.168.20.106,52.202.106.206,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,2620969,3719168050,66,131.1,583,1416248.9,66,870.0,4162,39169853.75,0.0,0.022315599999999998,0.174227,0.2075069052653429,1.8e-05,0.9208492500000001,5.075846,6.639012343934508,eth:ethertype:ip:tcp,10,8
949,1.0573843333333333,3.172153000,0,0,3,0,55210,45414,192.168.20.106,117.247.171.6,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,0,2284986808,74,74.0,74,21904.0,999999,0,0,0,0.0,1.0573843333333333,2.159948,2.291468886990613,9999,0,0,0,eth:ethertype:ip:tcp,3,0
950,1.0610616666666666,3.183185000,0,0,3,0,60582,33403,192.168.20.106,105.232.101.198,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,0,3929350064,74,74.0,74,21904.0,999999,0,0,0,0.0,1.0610616666666666,2.160005,2.2982011557339073,9999,0,0,0,eth:ethertype:ip:tcp,3,0
951,125133919.92753866,1126205279.347848000,0,0,8,0,50184,23883,192.168.20.106,2.103.161.243,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,66,81.2,134,106201.6,66,68.66666666666667,74,18874.666666666664,0.0,0.0847962,0.226405,0.3544652654639097,0.22089,0.268062,0.302306,0.5372311148943876,eth:ethertype:ip:tcp,5,3
952,0.3603514285714286,2.522460000,0,0,7,0,42994,16521,192.168.20.106,103.247.51.244,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,3707197245,2071244314,66,85.0,134,65836.0,66,68.66666666666667,74,18874.666666666664,0.0,0.09341250000000001,0.323838,0.3108774428951062,0.675447,0.7162700000000001,0.776594,1.4332013519979203,eth:ethertype:ip:tcp,4,3
953,1.0485766666666667,3.145730000,0,0,3,0,35678,51741,192.168.20.106,24.133.102.96,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,0,3855345696,74,74.0,74,21904.0,999999,0,0,0,0.0,1.0485766666666667,2.133098,2.2709137572005385,9999,0,0,0,eth:ethertype:ip:tcp,3,0
954,38834665.031738445,1126205285.920415000,0,0,28,0,44428,443,192.168.20.106,52.114.74.43,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,66,443.4117647058824,1494,50577384.47058823,66,698.8181818181819,2946,49606265.27272728,0.0,0.7487742941176471,12.718152,12.348434842087268,8.7e-05,0.10367127272727274,0.30107,1.042703524077238,eth:ethertype:ip:tcp,17,11
955,0.4408425,0.881685000,0,0,2,0,32952,6881,192.168.20.106,177.45.47.250,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,1708317031,0,74,74.0,74,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.881685,0.881685,0.881685,0.0,eth:ethertype:ip:tcp,1,1
956,375401759.9658203,1126205279.897461000,0,0,2,0,36162,6881,192.168.20.106,182.187.109.1,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,74,74.0,74,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.00592,0.00592,0.00592,0.0,eth:ethertype:ip:tcp,1,1
957,1.040515,3.121545000,0,0,3,0,60000,45123,192.168.20.106,92.53.53.90,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,0,3218686715,74,74.0,74,21904.0,999999,0,0,0,0.0,1.040515,2.106642,2.2518149570659665,9999,0,0,0,eth:ethertype:ip:tcp,3,0
