flow_no,inter_pkt_arrival,duration,connection_status,land,no_of_wrong_frags,no_of_urgent,src_port,dst_port,src_ip,dst_ip,src_mac,dst_mac,src_bytes,dst_bytes,minfpktl,meanfpktl,maxfpktl,stdfpktl,minbpktl,meanbpktl,maxbpktl,stdbpktl,minfiat,meanfiat,maxfiat,stdfiat,minbiat,meanbiat,maxbiat,stdbiat,protocol,fpackets,bpackets
361,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:db:38,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
362,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:59:12,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
363,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:e9:41,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
364,281551022.95534575,1126204091.821383000,0,0,3,0,60506,14082,192.168.20.106,41.73.107.74,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,54.0,54,11664.0,999999,0,0,0,0.0,24.888853333333333,49.493203,53.722652664967626,9999,0,0,0,eth:ethertype:ip:tcp,3,0
365,27468391.661338877,1126204058.114894000,0,0,40,0,53590,443,192.168.20.106,172.217.19.165,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,66,95.65,229,3304856.650000001,66,109.35,236,4319194.55,0.0,1.35698855,14.098326,26.08571670924353,8e-06,0.06774445,0.236621,1.2894694001010454,eth:ethertype:ip:tcp,20,20
366,3870117.182904044,1126204100.225077000,0,0,290,0,34572,52130,86.193.14.181,192.168.20.106,00:60:64:ef:aa:ae,0c:8b:fd:18:40:2f,,,54,1405.3567251461989,7314,57079232661.041046,54,60.53781512605042,82,51029109.41176472,-5.8e-05,0.07860552046783627,0.560181,13.363575513056649,1e-05,0.22051675630252088,2.493397,26.027239436408145,eth:ethertype:ip:tcp:data,171,119
367,1162233.333397516,1126204100.062193000,0,0,968,0,51413,48584,85.139.199.102,192.168.20.106,00:60:64:ef:aa:ae,0c:8b:fd:18:40:2f,,,66,1313.1232323232323,5826,420789979373.4114,66,72.66596194503171,188,1176375843.8816042,-8.3e-05,0.12141967878787868,0.973594,59.981604217883635,4e-06,0.08286514587737842,2.513969,39.113524081058614,eth:ethertype:ip:tcp:data,495,473
368,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:e2:32,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
369,1530168.6133133941,1126204099.398658000,0,0,735,0,45330,42873,192.168.20.106,77.53.172.221,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,60.8188679245283,177,257801129.29056507,54,1349.563829787234,10218,400620633596.3202,0.0,0.2060433018867924,3.199114,54.39788874093248,-2.8e-05,0.09231689787234036,0.711349,43.29695715240124,eth:ethertype:ip:tcp:data,265,470
370,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:12:d0,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
371,12109721.444594743,1126204094.347311000,0,0,92,0,33062,50431,192.168.20.106,179.221.163.209,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,69.20408163265306,185,11034775.306122452,54,57.325581395348834,133,5797047.302325585,0.0,0.773205693877551,3.413585,37.127242112350984,0.413336,1.0076951860465113,6.085734,42.33270087464044,eth:ethertype:ip:tcp:data,49,43
372,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:4d:ba,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
373,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:a5:ed,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
374,375401361.80713695,1126204085.421411000,0,0,2,0,57604,26595,192.168.20.106,77.219.15.158,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,54.0,54,2916.0,999999,0,0,0,0.0,14.5067095,29.013419,20.51558532030662,9999,0,0,0,eth:ethertype:ip:tcp,2,0
375,281551023.488679,1126204093.954716000,0,0,3,0,58706,17792,192.168.20.106,41.73.105.214,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,54.0,54,11664.0,999999,0,0,0,0.0,23.32548733333333,46.083243,50.303268394861625,9999,0,0,0,eth:ethertype:ip:tcp,3,0
376,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:f6:aa,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
377,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:c9:aa,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
378,375401361.80712825,1126204085.421385000,0,0,2,0,52752,35396,192.168.20.106,77.219.14.19,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,54.0,54,2916.0,999999,0,0,0,0.0,14.5066735,29.013347,20.515534408618375,9999,0,0,0,eth:ethertype:ip:tcp,2,0
379,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:6b:92,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
380,53628765.61341028,1126204077.881616000,0,0,20,0,34810,443,192.168.20.106,216.58.207.3,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,66,81.45454545454545,158,664291.4545454545,66,101.22222222222223,140,656553.7777777778,0.0,0.0006895454545454544,0.004683,0.0070502662103188425,1e-05,0.044224222222222234,0.17316,0.3596791768503952,eth:ethertype:ip:tcp:tls,11,9
381,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:8a:1c,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
382,1470240.3389034753,1126204099.600062000,0,0,765,0,52280,24440,192.168.20.106,109.182.114.144,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,58.75218658892128,177,403738780.7230339,54,1495.0924170616113,12095,396187841743.3363,0.0,0.1663968163265307,12.83261,56.91374187972517,3.9e-05,0.09755438388625592,0.922499,41.07086903668294,eth:ethertype:ip:tcp:data,343,422
383,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:42:2e,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
384,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:fd:6a,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
385,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:1a:69,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
386,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:6f:18,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
387,225240819.00430202,1126204095.021510000,0,0,4,0,39278,8999,192.168.20.106,197.210.47.16,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,54.0,54,26244.0,999999,0,0,0,0.0,19.46666125,44.373308,60.663347147133344,9999,0,0,0,eth:ethertype:ip:tcp,4,0
388,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:fb:98,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
389,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:72:44,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
390,1187979.008596615,1126204100.149591000,0,0,947,0,36462,6881,192.168.20.106,159.2.140.165,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,66,72.85933503836317,169,807420339.6112565,66,1156.1097122302158,1506,411703281069.3527,0.0,0.12396150639386187,2.681509,48.34651732912809,-0.000108,0.09223366906474817,1.418643,51.19003408179884,eth:ethertype:ip:tcp:bittorrent,391,556
391,281551022.90206146,1126204091.608246000,0,0,3,0,35308,57052,192.168.20.106,46.97.169.77,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,54.0,54,11664.0,999999,0,0,0,0.0,24.817791333333332,49.493364,53.59073327613171,9999,0,0,0,eth:ethertype:ip:tcp,3,0
392,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:42:9a,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
393,225240818.10832042,1126204090.541602000,0,0,4,0,33064,443,192.168.20.106,64.233.167.188,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,66,66.0,66,4356.0,66,66.0,66,4356.0,0.0,22.8245385,45.649077,32.27877190160686,0.430912,0.4595385,0.488165,0.4604292665377604,eth:ethertype:ip:tcp,2,2
394,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:7f:a8,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
395,281551024.4487305,1126204097.794922000,0,0,3,0,54632,64319,192.168.20.106,197.210.47.8,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,54.0,54,11664.0,999999,0,0,0,0.0,16.071103333333333,32.42649,34.762164300613776,9999,0,0,0,eth:ethertype:ip:tcp,3,0
396,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:be:ca,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
397,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:d6:6c,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
398,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:f9:bf,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
399,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:1b:75,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
400,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:57:71,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
401,375401362.7452736,1126204088.235821000,0,0,2,0,23573,47662,43.247.41.85,192.168.20.106,00:60:64:ef:aa:ae,0c:8b:fd:18:40:2f,,,66,66.0,66,0.0,66,66.0,66,0.0,0.0,0.0,0,0.0,5.9e-05,5.9e-05,5.9e-05,0.0,eth:ethertype:ip:tcp,1,1
402,0.0,0.000000000,0,1,0,0,,,,,45:00:00:6c:ae:5f,fd:18:40:2f:08:00,,,122,122.0,122,0.0,122,122.0,122,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
403,281551022.95533055,1126204091.821322000,0,0,3,0,41668,28271,192.168.20.106,46.97.168.138,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,54.0,54,11664.0,999999,0,0,0,0.0,24.888845333333336,49.493279,53.72264926577116,9999,0,0,0,eth:ethertype:ip:tcp,3,0
404,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:79:8d,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
405,281551024.128711,1126204096.514844000,0,0,3,0,40898,24874,192.168.20.106,197.210.47.2,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,54.0,54,11664.0,999999,0,0,0,0.0,17.919960666666668,35.839959,38.71154528088287,9999,0,0,0,eth:ethertype:ip:tcp,3,0
406,375401363.5138416,1126204090.541525000,0,0,2,0,54776,31877,192.168.20.106,197.210.47.117,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,54.0,54,2916.0,999999,0,0,0,0.0,31.5733595,63.146719,44.6514732145814,9999,0,0,0,eth:ethertype:ip:tcp,2,0
407,160886297.4296963,1126204082.007874000,0,0,6,0,53850,9444,192.168.20.106,197.253.66.127,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,54.0,54,26244.0,58,58.0,58,3364.0,0.0,15.283797999999999,61.135176,52.94462471843774,0.304502,0.46124200000000004,0.617982,0.48714639500257007,eth:ethertype:ip:tcp,4,2
408,1326506.5938147984,1126204098.148764000,0,0,848,0,32832,15323,192.168.20.106,81.224.62.222,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,58.743781094527364,185,554897341.7039822,54,1436.3609865470853,5862,408552339544.6518,0.0,0.11871847512437808,2.984907,47.60799499975094,-1.3e-05,0.1122701614349775,0.90315,49.96063751609069,eth:ethertype:ip:tcp:data,402,446
409,225240819.68694982,1126204098.434749000,0,0,4,0,48236,39173,192.168.20.106,46.97.169.218,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,54.0,54,26244.0,999999,0,0,0,0.0,17.75997525,40.959678,55.39324335716613,9999,0,0,0,eth:ethertype:ip:tcp,4,0
410,281551023.1687365,1126204092.674946000,0,0,3,0,43142,51413,192.168.20.106,197.210.47.79,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,54.0,54,11664.0,999999,0,0,0,0.0,24.604494666666664,49.492957,53.196087720745744,9999,0,0,0,eth:ethertype:ip:tcp,3,0
411,0.0,0.000000000,0,1,0,0,,,,,45:00:00:52:c6:d7,fd:18:40:2f:08:00,,,96,96.0,96,0.0,96,96.0,96,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
412,0.0,0.000000000,0,1,0,0,,,,,45:00:00:6c:54:bb,fd:18:40:2f:08:00,,,122,122.0,122,0.0,122,122.0,122,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
413,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:58:30,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
414,281551004.288711,1126204017.154844000,0,0,3,0,38968,43358,192.168.20.106,197.253.66.111,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,54.0,54,2916.0,58,58.0,58,0.0,0.0,1.3e-05,2.6e-05,1.8384776310850234e-05,0.439194,0.439194,0.439194,0.0,eth:ethertype:ip:tcp,2,1
415,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:ac:50,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
416,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:a3:33,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
417,281551022.0487117,1126204088.194847000,0,0,3,0,42084,23048,192.168.20.106,197.210.47.43,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,54.0,54,11664.0,999999,0,0,0,0.0,24.817840666666665,49.493477,53.59084203529565,9999,0,0,0,eth:ethertype:ip:tcp,3,0
418,1275429.3311429038,1126204099.399184000,0,0,882,0,48152,55340,192.168.20.106,46.10.215.249,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,58.389671361502344,183,615814631.9061055,54,1408.3179824561403,6854,410605720307.6842,0.0,0.13321444600938953,4.626407,56.618433616688606,-4.2e-05,0.08969909210526304,0.76518,40.813418746912006,eth:ethertype:ip:tcp:data,426,456
419,187700682.93025902,1126204097.581554000,0,0,5,0,53840,37096,192.168.20.106,197.210.64.43,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,54.0,54,46656.0,999999,0,0,0,0.0,17.4506976,46.080113,71.69332668296738,9999,0,0,0,eth:ethertype:ip:tcp,5,0
420,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:d8:06,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
421,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:13:56,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
422,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:5d:4f,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
423,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:d5:00,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
424,160886298.9032281,1126204092.322597000,0,0,6,0,34651,443,192.168.20.106,13.75.106.0,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,83.0,112,62842.0,101,101.0,101,10201.0,0.0,13.750211749999998,55.000772,47.63210908104468,0.182457,0.3162875,0.450118,0.3434361445545591,eth:ethertype:ip:tcp:tls,4,2
425,0.0,0.000000000,0,1,0,0,,,,,45:00:00:6c:5c:9e,fd:18:40:2f:08:00,,,122,122.0,122,0.0,122,122.0,122,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
426,1103040.2548669118,1126204100.219117000,0,0,1020,0,48874,48648,82.6.120.50,192.168.20.106,00:60:64:ef:aa:ae,0c:8b:fd:18:40:2f,,,66,1264.907114624506,4446,408038007633.5568,66,69.91828793774319,169,1286519363.319066,-0.000109,0.11764404743083005,1.057632,59.41053164467635,3e-06,0.07815706614785993,3.63287,40.09595603221456,eth:ethertype:ip:tcp:data,506,514
427,375401362.37492895,1126204087.124787000,0,0,2,0,60980,24398,192.168.20.106,197.210.64.37,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,54.0,54,2916.0,999999,0,0,0,0.0,30.718272,61.436544,43.4421968750657,9999,0,0,0,eth:ethertype:ip:tcp,2,0
428,3621234.908064585,1126204056.408086000,0,0,310,0,53242,443,192.168.20.106,216.58.207.110,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,66,284.15107913669067,1434,1537800401.6258984,66,265.4561403508772,1484,2036620954.2573054,0.0,0.29702909352517987,16.368193,41.02518379854076,3e-06,0.06922780116959068,0.542701,11.769245866320976,eth:ethertype:ip:tcp,139,171
429,281551004.288728,1126204017.154912000,0,0,3,0,35514,42929,192.168.20.106,197.253.66.85,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,54.0,54,2916.0,58,58.0,58,0.0,0.0,7.5e-06,1.5e-05,1.0606601717798212e-05,0.404788,0.404788,0.404788,0.0,eth:ethertype:ip:tcp,2,1
430,375401360.10050535,1126204080.301516000,0,0,2,0,39136,23212,192.168.20.106,197.210.47.21,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,54.0,54,2916.0,999999,0,0,0,0.0,24.746636,49.493272,34.99702825431028,9999,0,0,0,eth:ethertype:ip:tcp,2,0
431,187700683.21415082,1126204099.284905000,0,0,5,0,50408,51413,192.168.20.106,197.210.47.171,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,54.0,54,46656.0,999999,0,0,0,0.0,14.7199892,39.256591,60.50084444973404,9999,0,0,0,eth:ethertype:ip:tcp,5,0
432,281551010.26204926,1126204041.048197000,0,0,3,0,53614,5372,192.168.20.106,197.253.66.97,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,54.0,54,2916.0,58,58.0,58,0.0,0.0,2e-06,4e-06,2.82842712474619e-06,0.519448,0.519448,0.519448,0.0,eth:ethertype:ip:tcp,2,1
433,281551023.06205374,1126204092.248215000,0,0,3,0,55610,1032,192.168.20.106,89.8.43.27,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,122,122.0,122,59536.0,999999,0,0,0,0.0,23.324448666666665,46.079826,50.300827735457105,9999,0,0,0,eth:ethertype:ip:tcp:bittorrent,3,0
434,281551010.262067,1126204041.048268000,0,0,3,0,34004,5118,192.168.20.106,197.253.66.60,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,54.0,54,2916.0,58,58.0,58,0.0,0.0,4.5e-06,9e-06,6.363961030678928e-06,0.519502,0.519502,0.519502,0.0,eth:ethertype:ip:tcp,2,1
435,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:e7:f0,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
436,102382187.19832435,1126204059.181568000,0,0,10,0,33168,443,192.168.20.106,52.139.233.255,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,500.3333333333333,1494,6642651.333333333,54,133.75,373,180081.75,0.0,8.976786333333333,45.170652,47.81875657769982,0.006738,0.26685824999999996,0.61369,0.8307006471285248,eth:ethertype:ip:tcp,6,4
437,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:f7:3d,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
438,0.0,0.000000000,0,1,0,0,,,,,45:00:00:5e:2c:a0,fd:18:40:2f:08:00,,,108,108.0,108,0.0,108,108.0,108,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
439,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:6b:14,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
440,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:94:b1,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
441,281551023.9153245,1126204095.661298000,0,0,3,0,37126,24233,192.168.20.106,197.253.66.29,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,54.0,54,2916.0,58,58.0,58,0.0,0.0,5e-06,1e-05,7.0710678118654756e-06,0.352062,0.352062,0.352062,0.0,eth:ethertype:ip:tcp,2,1
442,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:b8:0d,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
443,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:21:b9,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
444,160886296.94211286,1126204078.594790000,0,0,6,0,49230,28201,192.168.20.106,197.253.87.16,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,54.0,54,26244.0,58,58.0,58,3364.0,0.0,15.70650375,62.825984,54.4089160596158,0.320594,0.43342099999999995,0.546248,0.4478657110898309,eth:ethertype:ip:tcp,4,2
445,225240819.4736126,1126204097.368063000,0,0,4,0,33004,28162,192.168.20.106,197.210.47.112,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,54.0,54,26244.0,999999,0,0,0,0.0,11.94744625,27.519957,37.25721230841671,9999,0,0,0,eth:ethertype:ip:tcp,4,0
446,0.0,0.000000000,0,1,0,0,,,,,45:00:00:34:50:f9,64:ef:aa:ae:08:00,,,66,66.0,66,0.0,66,66.0,66,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
447,375401361.238308,1126204083.714924000,0,0,2,0,51364,64064,192.168.20.106,197.210.65.250,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,54.0,54,2916.0,999999,0,0,0,0.0,29.8666575,59.733315,42.23783209925212,9999,0,0,0,eth:ethertype:ip:tcp,2,0
448,375401366.35828304,1126204099.074849000,0,0,2,0,54710,6696,192.168.20.106,77.16.73.251,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,54.0,54,2916.0,999999,0,0,0,0.0,18.773481,37.546962,26.549711443153615,9999,0,0,0,eth:ethertype:ip:tcp,2,0
449,281551023.2220625,1126204092.888250000,0,0,3,0,52702,51413,192.168.20.106,197.210.47.50,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,54.0,54,11664.0,999999,0,0,0,0.0,24.675590666666665,49.492881,53.32735398779887,9999,0,0,0,eth:ethertype:ip:tcp,3,0
450,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:b6:70,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
451,62566894.34142673,1126204098.145681000,0,0,17,0,52804,28201,192.168.20.106,197.253.87.12,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,55.666666666666664,74,374982.6666666666,58,61.2,74,59968.0,0.0,4.915749583333334,30.21775,54.77448283504937,0.308843,0.40526920000000005,0.504487,1.623207562715995,eth:ethertype:ip:tcp,12,5
452,3951593.155780078,1126204049.397322000,0,0,284,0,35664,443,192.168.20.106,172.217.19.164,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,66,108.76470588235294,1335,215616066.83823487,66,787.4256756756756,2902,13398931068.006725,0.0,0.28534988970588243,16.591568,38.57335032468778,4e-06,0.03447379054054053,0.862346,5.06847808012391,eth:ethertype:ip:tcp,136,148
453,281551021.53697324,1126204086.147893000,0,0,3,0,45360,61727,192.168.20.106,81.166.78.54,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,74,74.0,74,21904.0,999999,0,0,0,0.0,1.0243376666666666,2.050005,2.213027697240291,9999,0,0,0,eth:ethertype:ip:tcp,3,0
